order_id,order_date,sales_rep_id,region,city,category,sub_category,channel,quantity,unit_price,discount_pct,discount_amount,revenue,cogs,profit
ORD00806,2023-04-27,REP017,East,Bengaluru,Electronics,Phones,Online,48,1069.23,10,5132.3,46190.74,31412.89,14777.85
ORD00807,2023-08-07,REP002,East,Kolkata,Books,Academic,Direct Sales,44,8445.73,15,55741.82,315870.3,126533.37,189336.93
ORD00808,2023-01-23,REP008,North,Hyderabad,Furniture,Living Room,Direct Sales,44,7822.6,15,51629.16,292565.24,148752.32,143812.92
ORD00809,2023-10-20,REP001,South,Kolkata,Sports,Water Sports,Online,21,176.87,5,185.71,3528.56,1765.73,1762.83
ORD00810,2023-02-19,REP001,West,Kolkata,Clothing,Women's,Online,11,5005.45,0,0.0,55059.95,32364.15,22695.8
ORD00811,2023-06-24,REP002,East,Jaipur,Sports,Team Sports,Retail Store,17,3782.59,15,9645.6,54658.43,25771.87,28886.56
ORD00812,2023-02-13,REP002,North,Kolkata,Electronics,Accessories,Wholesale,49,1525.49,15,11212.35,63536.66,36449.73,27086.93
ORD00813,2023-11-09,REP014,North,Delhi,Toys,Action Figures,Online,9,1023.83,15,1382.17,7832.3,3261.66,4570.64
ORD00814,2023-07-30,REP008,Central,Surat,Sports,Fitness,Online,19,12763.95,15,36377.26,206137.79,88381.39,117756.4
ORD00815,2023-06-23,REP001,West,Jaipur,Food & Beverage,Organic,Wholesale,30,11947.95,20,71687.7,286750.8,167969.78,118781.02
ORD00816,2023-10-31,REP007,Central,Chennai,Sports,Outdoor,Wholesale,7,1630.08,20,2282.11,9128.45,5604.78,3523.67
ORD00817,2023-03-12,REP002,North,Chennai,Furniture,Outdoor,Wholesale,31,10896.88,15,50670.49,287132.79,130868.53,156264.26
ORD00818,2023-10-05,REP005,South,Ahmedabad,Sports,Water Sports,Wholesale,33,14400.15,10,47520.5,427684.45,211000.89,216683.56
ORD00819,2023-12-03,REP005,North,Bengaluru,Sports,Team Sports,Online,19,5595.57,0,0.0,106315.83,59037.62,47278.21
ORD00820,2023-02-05,REP011,South,Ahmedabad,Food & Beverage,Dairy,Direct Sales,13,14650.01,25,47612.53,142837.6,96065.44,46772.16
ORD00821,2023-08-03,REP011,South,Delhi,Sports,Team Sports,Direct Sales,38,8534.84,10,32432.39,291891.53,170707.2,121184.33
ORD00822,2023-12-21,REP008,West,Surat,Toys,Action Figures,Retail Store,32,3369.15,0,0.0,107812.8,63785.3,44027.5
ORD00823,2023-07-12,REP007,West,Chennai,Clothing,Footwear,Online,48,11548.39,10,55432.27,498890.45,320378.16,178512.29
ORD00824,2023-05-29,REP015,South,Surat,Furniture,Living Room,Wholesale,5,5432.51,20,5432.51,21730.04,9442.94,12287.1
ORD00825,2023-05-15,REP006,East,Jaipur,Electronics,Laptops,Retail Store,13,3047.59,5,1980.93,37637.74,17527.27,20110.47
ORD00826,2023-01-11,REP005,West,Delhi,Clothing,Women's,Wholesale,2,2723.55,10,544.71,4902.39,3300.26,1602.13
ORD00827,2023-09-27,REP020,West,Delhi,Clothing,Kids,Online,30,3678.23,10,11034.69,99312.21,59415.78,39896.43
ORD00828,2023-06-12,REP020,West,Bengaluru,Clothing,Women's,Online,13,2956.05,15,5764.3,32664.35,19869.93,12794.42
ORD00829,2023-01-28,REP009,South,Jaipur,Toys,Board Games,Direct Sales,35,4483.32,5,7845.81,149070.39,74282.4,74787.99
ORD00830,2023-09-18,REP013,Central,Pune,Clothing,Men's,Direct Sales,31,11885.86,20,73692.33,294769.33,123644.51,171124.82
ORD00831,2023-09-05,REP016,West,Hyderabad,Sports,Water Sports,Direct Sales,12,4895.16,10,5874.19,52867.73,29481.3,23386.43
ORD00832,2023-05-01,REP013,South,Hyderabad,Books,Fiction,Direct Sales,14,3370.94,5,2359.66,44833.5,24013.9,20819.6
ORD00833,2023-02-13,REP010,West,Jaipur,Food & Beverage,Beverages,Wholesale,24,3892.49,0,0.0,93419.76,41132.64,52287.12
ORD00834,2023-08-28,REP014,West,Pune,Clothing,Men's,Direct Sales,30,7732.71,10,23198.13,208783.17,110202.17,98581.0
ORD00835,2023-11-27,REP003,East,Delhi,Furniture,Office,Wholesale,25,468.3,15,1756.12,9951.38,4678.51,5272.87
ORD00836,2023-07-04,REP002,Central,Bengaluru,Toys,Action Figures,Wholesale,18,13906.43,0,0.0,250315.74,109031.62,141284.12
ORD00837,2023-04-08,REP020,South,Jaipur,Clothing,Kids,Wholesale,17,4610.46,25,19594.46,58783.36,38422.83,20360.53
ORD00838,2023-10-24,REP001,West,Jaipur,Electronics,Tablets,Retail Store,19,12352.4,15,35204.34,199491.26,136401.05,63090.21
ORD00839,2023-04-30,REP017,Central,Jaipur,Toys,Outdoor,Direct Sales,15,3481.2,25,13054.5,39163.5,18131.23,21032.27
ORD00840,2023-08-08,REP014,South,Ahmedabad,Books,Children,Direct Sales,22,11899.53,10,26178.97,235610.69,154028.25,81582.44
ORD00841,2023-01-05,REP016,East,Pune,Toys,Action Figures,Retail Store,24,2170.36,5,2604.43,49484.21,24329.98,25154.23
ORD00842,2023-06-16,REP019,North,Surat,Food & Beverage,Organic,Online,44,11314.13,25,124455.43,373366.29,209563.48,163802.81
ORD00843,2023-10-21,REP013,West,Bengaluru,Clothing,Women's,Direct Sales,22,8566.04,20,37690.58,150762.3,101632.73,49129.57
ORD00844,2023-08-20,REP010,North,Chennai,Electronics,Accessories,Online,13,7174.19,10,9326.45,83938.02,47916.4,36021.62
ORD00845,2023-04-06,REP007,North,Kolkata,Books,Non-Fiction,Wholesale,3,12414.47,20,7448.68,29794.73,16285.32,13509.41
ORD00846,2023-07-08,REP017,North,Chennai,Clothing,Women's,Wholesale,19,9927.59,0,0.0,188624.21,101177.86,87446.35
ORD00847,2023-08-03,REP016,North,Kolkata,Toys,Outdoor,Retail Store,26,2439.83,0,0.0,63435.58,27831.81,35603.77
ORD00848,2023-03-23,REP020,Central,Hyderabad,Clothing,Women's,Retail Store,20,6539.79,25,32698.95,98096.85,58802.96,39293.89
ORD00849,2023-07-24,REP020,South,Jaipur,Sports,Water Sports,Wholesale,18,3105.37,5,2794.83,53101.83,28341.48,24760.35
ORD00850,2023-05-28,REP015,East,Hyderabad,Sports,Water Sports,Direct Sales,30,6994.16,0,0.0,209824.8,130340.48,79484.32
ORD00851,2023-08-23,REP013,South,Surat,Sports,Outdoor,Online,27,3812.11,20,20585.39,82341.58,51049.57,31292.01
ORD00852,2023-11-18,REP018,East,Delhi,Food & Beverage,Snacks,Retail Store,16,13294.57,5,10635.66,202077.46,97428.19,104649.27
ORD00853,2023-02-23,REP017,East,Kolkata,Food & Beverage,Organic,Direct Sales,49,8337.08,10,40851.69,367665.23,155507.72,212157.51
ORD00854,2023-11-24,REP015,West,Pune,Clothing,Kids,Direct Sales,14,7640.36,15,16044.76,90920.28,37096.87,53823.41
ORD00855,2023-03-11,REP011,West,Ahmedabad,Toys,Board Games,Direct Sales,26,662.84,10,1723.38,15510.46,6737.82,8772.64
ORD00856,2023-03-13,REP016,East,Chennai,Electronics,Laptops,Retail Store,36,9889.64,25,89006.76,267020.28,182910.37,84109.91
ORD00857,2023-07-20,REP006,North,Mumbai,Toys,Action Figures,Wholesale,39,1597.68,10,6230.95,56078.57,24520.1,31558.47
ORD00858,2023-12-12,REP018,South,Ahmedabad,Clothing,Footwear,Online,23,2751.31,25,15820.03,47460.1,19474.47,27985.63
ORD00859,2023-01-03,REP002,West,Bengaluru,Toys,Action Figures,Retail Store,25,10386.17,15,38948.14,220706.11,91752.95,128953.16
ORD00860,2023-01-08,REP011,South,Delhi,Furniture,Bedroom,Retail Store,13,1461.66,15,2850.24,16151.34,6595.94,9555.4
ORD00861,2023-06-17,REP011,Central,Bengaluru,Electronics,Phones,Retail Store,47,2589.0,15,18252.45,103430.55,57274.67,46155.88
ORD00862,2023-06-15,REP006,North,Kolkata,Sports,Water Sports,Wholesale,28,1899.98,5,2659.97,50539.47,21821.2,28718.27
ORD00863,2023-05-23,REP020,East,Mumbai,Electronics,Accessories,Online,14,6935.76,0,0.0,97100.64,58006.81,39093.83
ORD00864,2023-02-22,REP018,Central,Chennai,Clothing,Footwear,Wholesale,20,11536.42,15,34609.26,196119.14,136289.22,59829.92
ORD00865,2023-12-22,REP005,East,Chennai,Electronics,Tablets,Wholesale,41,10475.1,25,107369.77,322109.33,218185.92,103923.41
ORD00866,2023-08-18,REP013,Central,Bengaluru,Toys,Outdoor,Online,5,5093.07,20,5093.07,20372.28,13723.4,6648.88
ORD00867,2023-08-08,REP008,Central,Delhi,Clothing,Men's,Online,40,11408.22,0,0.0,456328.8,224812.48,231516.32
ORD00868,2023-11-25,REP002,South,Surat,Clothing,Kids,Direct Sales,32,4519.56,5,7231.3,137394.62,70445.57,66949.05
ORD00869,2023-01-21,REP017,West,Hyderabad,Books,Academic,Online,9,4244.08,25,9549.18,28647.54,18222.45,10425.09
ORD00870,2023-12-07,REP008,South,Surat,Clothing,Kids,Direct Sales,22,3709.51,20,16321.84,65287.38,27174.06,38113.32
ORD00871,2023-09-09,REP003,South,Mumbai,Sports,Team Sports,Retail Store,12,6691.18,0,0.0,80294.16,33674.17,46619.99
ORD00872,2023-04-15,REP008,Central,Delhi,Clothing,Women's,Direct Sales,6,2687.77,20,3225.32,12901.3,8377.67,4523.63
ORD00873,2023-04-01,REP020,South,Hyderabad,Books,Children,Wholesale,20,2545.97,5,2545.97,48373.43,22903.73,25469.7
ORD00874,2023-07-04,REP013,West,Chennai,Sports,Water Sports,Direct Sales,41,3100.87,15,19070.35,108065.32,45820.21,62245.11
ORD00875,2023-09-04,REP001,West,Kolkata,Food & Beverage,Organic,Online,33,9179.97,15,45440.85,257498.16,161733.91,95764.25
ORD00876,2023-05-12,REP013,West,Hyderabad,Toys,Educational,Direct Sales,39,8104.25,20,63213.15,252852.6,156261.51,96591.09
ORD00877,2023-08-29,REP007,South,Bengaluru,Furniture,Outdoor,Online,36,9129.78,0,0.0,328672.08,164326.26,164345.82
ORD00878,2023-07-11,REP013,West,Hyderabad,Electronics,Tablets,Online,32,6127.87,15,29413.78,166678.06,113688.69,52989.37
ORD00879,2023-08-12,REP009,East,Jaipur,Food & Beverage,Snacks,Direct Sales,8,5833.91,20,9334.26,37337.02,16753.45,20583.57
ORD00880,2023-05-07,REP008,West,Mumbai,Books,Academic,Wholesale,45,959.8,15,6478.65,36712.35,24889.34,11823.01
ORD00881,2023-08-22,REP005,East,Bengaluru,Books,Fiction,Retail Store,45,10018.57,5,22541.78,428293.87,204895.45,223398.42
ORD00882,2023-07-23,REP019,North,Jaipur,Electronics,Laptops,Retail Store,50,1475.36,25,18442.0,55326.0,37348.64,17977.36
ORD00883,2023-09-30,REP013,Central,Hyderabad,Food & Beverage,Beverages,Direct Sales,28,3867.78,10,10829.78,97468.06,53626.35,43841.71
ORD00884,2023-05-18,REP007,West,Hyderabad,Toys,Action Figures,Online,7,9579.09,10,6705.36,60348.27,38880.48,21467.79
ORD00885,2023-08-02,REP010,West,Chennai,Clothing,Footwear,Retail Store,1,1543.37,25,385.84,1157.53,608.11,549.42
ORD00886,2023-02-26,REP015,Central,Bengaluru,Furniture,Bedroom,Retail Store,46,2101.55,15,14500.69,82170.61,37354.37,44816.24
ORD00887,2023-07-29,REP015,Central,Delhi,Clothing,Men's,Retail Store,48,2822.67,5,6774.41,128713.75,61500.15,67213.6
ORD00888,2023-01-16,REP019,South,Ahmedabad,Electronics,Tablets,Direct Sales,6,5728.16,10,3436.9,30932.06,12969.15,17962.91
ORD00889,2023-01-22,REP004,South,Jaipur,Books,Fiction,Online,1,1009.74,0,0.0,1009.74,605.44,404.3
ORD00890,2023-06-22,REP012,East,Pune,Food & Beverage,Dairy,Retail Store,32,7151.15,10,22883.68,205953.12,119722.91,86230.21
ORD00891,2023-02-21,REP001,West,Kolkata,Furniture,Outdoor,Retail Store,25,9201.05,10,23002.62,207023.63,137033.75,69989.88
ORD00892,2023-05-08,REP012,West,Surat,Electronics,Laptops,Direct Sales,34,4264.07,25,36244.6,108733.78,68005.58,40728.2
ORD00893,2023-06-14,REP001,East,Mumbai,Sports,Water Sports,Wholesale,43,2900.23,25,31177.47,93532.42,64281.48,29250.94
ORD00894,2023-02-11,REP012,West,Ahmedabad,Books,Children,Online,15,9140.77,15,20566.73,116544.82,72463.07,44081.75
ORD00895,2023-09-24,REP019,Central,Mumbai,Books,Children,Retail Store,19,9146.89,25,43447.73,130343.18,57735.31,72607.87
ORD00896,2023-08-28,REP006,West,Delhi,Food & Beverage,Snacks,Direct Sales,20,12502.08,20,50008.32,200033.28,139256.34,60776.94
ORD00897,2023-02-24,REP014,North,Chennai,Books,Non-Fiction,Wholesale,16,3253.45,25,13013.8,39041.4,23814.19,15227.21
ORD00898,2023-12-10,REP004,South,Jaipur,Food & Beverage,Dairy,Direct Sales,15,10815.71,25,40558.91,121676.74,66057.17,55619.57
ORD00899,2023-06-25,REP013,West,Jaipur,Electronics,Tablets,Direct Sales,15,13983.52,20,41950.56,167802.24,70376.28,97425.96
ORD00900,2023-02-15,REP011,Central,Bengaluru,Toys,Board Games,Online,15,3960.5,10,5940.75,53466.75,22793.09,30673.66
ORD00901,2023-01-01,REP010,North,Surat,Sports,Team Sports,Retail Store,9,12814.62,15,17299.74,98031.84,56179.6,41852.24
ORD00902,2023-03-06,REP017,Central,Surat,Toys,Outdoor,Retail Store,28,4862.68,10,13615.5,122539.54,78334.07,44205.47
ORD00903,2023-06-01,REP008,West,Ahmedabad,Electronics,Accessories,Retail Store,1,8120.56,15,1218.08,6902.48,3415.19,3487.29
ORD00904,2023-06-13,REP010,Central,Delhi,Sports,Team Sports,Wholesale,10,11231.19,25,28077.97,84233.93,34561.45,49672.48
ORD00905,2023-07-12,REP002,East,Chennai,Toys,Outdoor,Retail Store,41,12447.44,15,76551.76,433793.28,211451.9,222341.38
ORD00906,2023-07-20,REP010,South,Mumbai,Toys,Board Games,Direct Sales,45,11062.31,5,24890.2,472913.75,310720.24,162193.51
ORD00907,2023-07-20,REP003,Central,Hyderabad,Furniture,Outdoor,Wholesale,44,7153.98,10,31477.51,283297.61,177716.63,105580.98
ORD00908,2023-06-15,REP019,North,Hyderabad,Books,Non-Fiction,Direct Sales,45,12858.16,15,86792.58,491824.62,211089.1,280735.52
ORD00909,2023-03-16,REP007,South,Bengaluru,Books,Non-Fiction,Online,37,2149.66,25,19884.35,59653.07,32494.97,27158.1
ORD00910,2023-08-07,REP006,North,Delhi,Furniture,Living Room,Wholesale,44,11803.94,5,25968.67,493404.69,253100.19,240304.5
ORD00911,2023-10-31,REP014,South,Kolkata,Food & Beverage,Beverages,Retail Store,4,1848.47,20,1478.78,5915.1,3519.66,2395.44
ORD00912,2023-03-30,REP013,North,Ahmedabad,Electronics,Laptops,Direct Sales,16,6010.01,10,9616.02,86544.14,52479.95,34064.19
ORD00913,2023-09-08,REP017,South,Mumbai,Furniture,Outdoor,Direct Sales,24,272.88,0,0.0,6549.12,2782.01,3767.11
ORD00914,2023-12-26,REP014,East,Surat,Furniture,Living Room,Retail Store,38,2798.34,15,15950.54,90386.38,63269.22,27117.16
ORD00915,2023-12-25,REP001,West,Jaipur,Electronics,Tablets,Direct Sales,5,10735.15,20,10735.15,42940.6,19558.02,23382.58
ORD00916,2023-04-03,REP020,South,Mumbai,Electronics,Laptops,Direct Sales,49,11319.52,25,138664.12,415992.36,278415.65,137576.71
ORD00917,2023-03-24,REP003,Central,Hyderabad,Toys,Educational,Online,8,683.23,20,1093.17,4372.67,2019.6,2353.07
ORD00918,2023-12-03,REP001,South,Hyderabad,Electronics,Laptops,Online,33,4548.81,20,30022.15,120088.58,54217.71,65870.87
ORD00919,2023-12-22,REP011,Central,Pune,Sports,Team Sports,Retail Store,43,8058.13,5,17324.98,329174.61,188657.03,140517.58
ORD00920,2023-03-14,REP010,South,Chennai,Books,Fiction,Retail Store,43,12314.47,5,26476.11,503046.1,206762.1,296284.0
ORD00921,2023-10-09,REP009,East,Kolkata,Sports,Team Sports,Retail Store,18,2014.53,20,7252.31,29009.23,15276.39,13732.84
ORD00922,2023-12-22,REP005,Central,Bengaluru,Food & Beverage,Organic,Online,6,14176.63,25,21264.94,63794.84,33658.35,30136.49
ORD00923,2023-10-16,REP017,Central,Chennai,Books,Academic,Direct Sales,41,10482.36,5,21488.84,408287.92,250824.94,157462.98
ORD00924,2023-11-06,REP008,North,Hyderabad,Toys,Board Games,Online,21,14887.49,15,46895.59,265741.7,136506.88,129234.82
ORD00925,2023-02-15,REP012,East,Hyderabad,Sports,Fitness,Retail Store,44,8270.69,0,0.0,363910.36,181521.13,182389.23
ORD00926,2023-04-24,REP013,North,Delhi,Toys,Board Games,Retail Store,18,246.96,15,666.79,3778.49,2621.69,1156.8
ORD00927,2023-06-28,REP019,East,Jaipur,Sports,Team Sports,Wholesale,38,12338.01,15,70326.66,398517.72,170829.47,227688.25
ORD00928,2023-12-14,REP018,Central,Surat,Sports,Fitness,Direct Sales,4,2644.14,15,1586.48,8990.08,4083.31,4906.77
ORD00929,2023-12-03,REP005,South,Kolkata,Food & Beverage,Beverages,Wholesale,17,241.51,20,821.13,3284.54,2016.6,1267.94
ORD00930,2023-12-28,REP015,South,Ahmedabad,Electronics,Tablets,Wholesale,46,11685.17,25,134379.45,403138.37,234872.81,168265.56
ORD00931,2023-04-28,REP010,North,Hyderabad,Toys,Outdoor,Direct Sales,33,4373.61,15,21649.37,122679.76,68231.83,54447.93
ORD00932,2023-02-17,REP006,Central,Mumbai,Toys,Educational,Online,6,9556.68,0,0.0,57340.08,35492.7,21847.38
ORD00933,2023-08-06,REP017,South,Ahmedabad,Books,Academic,Direct Sales,36,13950.88,0,0.0,502231.68,345861.8,156369.88
ORD00934,2023-01-04,REP014,Central,Pune,Sports,Fitness,Retail Store,26,307.11,5,399.24,7585.62,5107.14,2478.48
ORD00935,2023-09-26,REP008,South,Delhi,Books,Fiction,Wholesale,39,6784.92,5,13230.59,251381.29,151421.19,99960.1
ORD00936,2023-07-14,REP006,East,Delhi,Toys,Board Games,Wholesale,33,5364.04,0,0.0,177013.32,93253.57,83759.75
ORD00937,2023-09-05,REP010,East,Bengaluru,Books,Non-Fiction,Online,35,12776.58,0,0.0,447180.3,217785.49,229394.81
ORD00938,2023-01-19,REP015,Central,Ahmedabad,Books,Children,Online,14,13853.54,25,48487.39,145462.17,80681.86,64780.31
ORD00939,2023-01-03,REP012,South,Kolkata,Furniture,Living Room,Wholesale,40,6959.27,10,27837.08,250533.72,126812.11,123721.61
ORD00940,2023-03-20,REP014,North,Ahmedabad,Electronics,Laptops,Online,28,7431.49,0,0.0,208081.72,116261.28,91820.44
ORD00941,2023-08-08,REP006,Central,Hyderabad,Clothing,Kids,Online,15,7113.41,10,10670.11,96031.04,47034.61,48996.43
ORD00942,2023-07-03,REP007,North,Bengaluru,Food & Beverage,Organic,Wholesale,11,2184.13,25,6006.36,18019.07,9553.5,8465.57
ORD00943,2023-03-24,REP007,West,Hyderabad,Electronics,Phones,Online,26,6373.73,10,16571.7,149145.28,99971.98,49173.3
ORD00944,2023-06-16,REP013,Central,Kolkata,Food & Beverage,Organic,Retail Store,36,7483.96,25,67355.64,202066.92,124128.96,77937.96
ORD00945,2023-12-17,REP008,North,Pune,Electronics,Laptops,Direct Sales,2,1979.24,10,395.85,3562.63,1959.45,1603.18
ORD00946,2023-08-08,REP008,Central,Chennai,Sports,Fitness,Retail Store,28,7254.88,10,20313.66,182822.98,99780.9,83042.08
ORD00947,2023-05-07,REP014,South,Ahmedabad,Clothing,Kids,Online,50,1813.8,10,9069.0,81621.0,56994.08,24626.92
ORD00948,2023-03-18,REP008,North,Chennai,Books,Non-Fiction,Direct Sales,13,14889.02,20,38711.45,154845.81,91153.45,63692.36
ORD00949,2023-04-13,REP003,North,Kolkata,Electronics,Tablets,Direct Sales,13,13943.57,15,27189.96,154076.45,62446.94,91629.51
ORD00950,2023-08-07,REP016,North,Jaipur,Sports,Team Sports,Direct Sales,45,9536.32,5,21456.72,407677.68,190194.92,217482.76
ORD00951,2023-06-29,REP014,South,Pune,Books,Fiction,Online,20,1739.82,10,3479.64,31316.76,15162.53,16154.23
ORD00952,2023-05-27,REP016,East,Surat,Clothing,Men's,Online,1,876.75,25,219.19,657.56,326.47,331.09
ORD00953,2023-02-27,REP004,North,Jaipur,Food & Beverage,Beverages,Retail Store,17,14230.09,10,24191.15,217720.38,108922.16,108798.22
ORD00954,2023-09-28,REP020,East,Bengaluru,Furniture,Office,Wholesale,48,12169.53,25,146034.36,438103.08,277600.73,160502.35
ORD00955,2023-11-05,REP004,North,Surat,Clothing,Footwear,Retail Store,6,13319.19,5,3995.76,75919.38,44706.46,31212.92
ORD00956,2023-06-04,REP016,South,Jaipur,Clothing,Footwear,Retail Store,7,1215.71,20,1701.99,6807.98,3987.46,2820.52
ORD00957,2023-10-14,REP012,East,Ahmedabad,Electronics,Phones,Online,13,6331.37,25,20576.95,61730.86,29368.93,32361.93
ORD00958,2023-03-27,REP020,East,Chennai,Food & Beverage,Snacks,Wholesale,31,6343.16,20,39327.59,157310.37,100248.48,57061.89
ORD00959,2023-09-30,REP017,North,Chennai,Electronics,Laptops,Direct Sales,45,2933.84,15,19803.42,112219.38,61553.2,50666.18
ORD00960,2023-04-16,REP006,North,Chennai,Toys,Outdoor,Retail Store,36,11712.65,15,63248.31,358407.09,208652.25,149754.84
ORD00961,2023-05-13,REP010,South,Hyderabad,Sports,Fitness,Wholesale,33,6886.07,25,56810.08,170430.23,105014.63,65415.6
ORD00962,2023-01-21,REP005,East,Chennai,Sports,Fitness,Wholesale,11,3436.55,20,7560.41,30241.64,14257.88,15983.76
ORD00963,2023-01-01,REP012,Central,Pune,Toys,Action Figures,Wholesale,42,14702.35,5,30874.94,586623.76,328731.33,257892.43
ORD00964,2023-01-30,REP001,East,Bengaluru,Electronics,Tablets,Wholesale,47,2090.81,20,19653.61,78614.46,38400.7,40213.76
ORD00965,2023-12-19,REP013,East,Surat,Clothing,Kids,Retail Store,2,8107.09,20,3242.84,12971.34,5602.75,7368.59
ORD00966,2023-07-22,REP005,West,Bengaluru,Toys,Outdoor,Direct Sales,15,4931.52,5,3698.64,70274.16,40372.44,29901.72
ORD00967,2023-04-01,REP007,Central,Ahmedabad,Furniture,Bedroom,Retail Store,31,1496.0,5,2318.8,44057.2,23694.71,20362.49
ORD00968,2023-12-18,REP020,South,Delhi,Books,Academic,Retail Store,2,4721.39,5,472.14,8970.64,5788.3,3182.34
ORD00969,2023-02-21,REP017,South,Mumbai,Electronics,Accessories,Online,16,6879.86,25,27519.44,82558.32,57057.35,25500.97
ORD00970,2023-11-26,REP002,South,Bengaluru,Food & Beverage,Organic,Online,2,1739.53,0,0.0,3479.06,2188.45,1290.61
ORD00971,2023-02-24,REP018,East,Delhi,Furniture,Bedroom,Retail Store,41,9034.59,0,0.0,370418.19,254582.98,115835.21
ORD00972,2023-06-07,REP011,West,Chennai,Clothing,Footwear,Retail Store,49,8486.48,15,62375.63,353461.89,227855.49,125606.4
ORD00973,2023-02-22,REP018,East,Delhi,Electronics,Tablets,Direct Sales,41,8199.83,0,0.0,336193.03,217677.41,118515.62
ORD00974,2023-06-30,REP010,South,Kolkata,Clothing,Men's,Online,15,457.61,15,1029.62,5834.53,3008.37,2826.16
ORD00975,2023-11-12,REP011,North,Pune,Food & Beverage,Beverages,Online,8,3445.38,10,2756.3,24806.74,12581.79,12224.95
ORD00976,2023-12-14,REP014,South,Hyderabad,Electronics,Phones,Wholesale,12,6486.56,10,7783.87,70054.85,40623.65,29431.2
ORD00977,2023-05-16,REP003,North,Chennai,Furniture,Living Room,Retail Store,18,13751.89,25,61883.5,185650.52,94817.99,90832.53
ORD00978,2023-02-27,REP019,West,Hyderabad,Furniture,Bedroom,Retail Store,25,6755.76,15,25334.1,143559.9,92509.27,51050.63
ORD00979,2023-09-11,REP014,West,Kolkata,Electronics,Tablets,Wholesale,9,2809.9,15,3793.37,21495.73,10872.17,10623.56
ORD00980,2023-09-10,REP018,Central,Bengaluru,Clothing,Women's,Direct Sales,25,6338.03,15,23767.61,134683.14,75641.31,59041.83
ORD00981,2023-04-23,REP003,South,Pune,Electronics,Accessories,Online,34,8710.36,25,74038.06,222114.18,142905.52,79208.66
ORD00982,2023-01-31,REP012,East,Chennai,Clothing,Men's,Wholesale,24,8419.78,5,10103.74,191970.98,129824.45,62146.53
ORD00983,2023-04-25,REP002,South,Delhi,Food & Beverage,Beverages,Retail Store,36,14580.11,15,78732.59,446151.37,210917.71,235233.66
ORD00984,2023-02-24,REP019,North,Ahmedabad,Food & Beverage,Snacks,Retail Store,45,14477.21,10,65147.44,586327.01,244043.96,342283.05
ORD00985,2023-10-19,REP014,South,Chennai,Electronics,Phones,Direct Sales,24,2205.03,5,2646.04,50274.68,21272.2,29002.48
ORD00986,2023-06-22,REP015,North,Hyderabad,Books,Non-Fiction,Online,48,7959.01,10,38203.25,343829.23,186030.64,157798.59
ORD00987,2023-01-06,REP013,West,Ahmedabad,Clothing,Men's,Wholesale,42,578.57,5,1215.0,23084.94,12719.54,10365.4
ORD00988,2023-02-17,REP017,West,Chennai,Sports,Team Sports,Retail Store,46,3486.99,5,8020.08,152381.46,73379.03,79002.43
ORD00989,2023-11-06,REP003,West,Ahmedabad,Food & Beverage,Snacks,Wholesale,15,5945.14,25,22294.28,66882.82,46336.16,20546.66
ORD00990,2023-04-10,REP009,North,Delhi,Books,Children,Online,25,2555.88,10,6389.7,57507.3,34159.0,23348.3
ORD00991,2023-02-03,REP007,Central,Mumbai,Furniture,Office,Wholesale,2,3669.0,5,366.9,6971.1,3921.04,3050.06
ORD00992,2023-10-19,REP019,North,Surat,Clothing,Women's,Direct Sales,41,13945.11,5,28587.48,543162.03,261125.37,282036.66
ORD00993,2023-07-02,REP010,West,Jaipur,Electronics,Laptops,Retail Store,21,1488.84,10,3126.56,28139.08,11327.21,16811.87
ORD00994,2023-02-19,REP011,West,Jaipur,Furniture,Outdoor,Online,47,5401.98,5,12694.65,241198.41,147323.28,93875.13
ORD00995,2023-01-20,REP010,South,Chennai,Sports,Outdoor,Direct Sales,2,8848.92,15,2654.68,15043.16,8169.73,6873.43
ORD00996,2023-12-01,REP005,South,Jaipur,Electronics,Laptops,Wholesale,46,3550.39,5,8165.9,155152.04,99645.28,55506.76
ORD00997,2023-08-09,REP002,West,Bengaluru,Food & Beverage,Beverages,Retail Store,22,4433.54,20,19507.58,78030.3,51249.19,26781.11
ORD00998,2023-01-08,REP005,East,Jaipur,Sports,Fitness,Online,10,8546.82,15,12820.23,72647.97,31182.09,41465.88
ORD00999,2023-05-24,REP019,East,Pune,Food & Beverage,Snacks,Online,30,4774.41,10,14323.23,128909.07,57808.21,71100.86
ORD01000,2023-05-12,REP015,South,Delhi,Electronics,Phones,Direct Sales,46,11601.91,10,53368.79,480319.07,334226.66,146092.41
